case_type,ref,detail
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S13-P032,label 'plasma exposure time: 3 s plasma' carries [3.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S13-P032,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S13-P033,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S13-P033,label 'plasma exposure time: 3 s plasma' carries [3.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S13-P033,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S13-P034,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S13-P034,label 'plasma exposure time: 3 s plasma' carries [3.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S13-P034,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S13-P035,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S13-P035,label 'plasma exposure time: 3 s plasma' carries [3.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S13-P035,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S13-P036,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S13-P036,label 'plasma exposure time: 3 s plasma' carries [3.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S13-P036,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S13-P037,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S13-P037,label 'plasma exposure time: 3 s plasma' carries [3.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S13-P037,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S13-P038,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S13-P038,label 'plasma exposure time: 3 s plasma' carries [3.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S13-P038,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S13-P039,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S13-P039,label 'plasma exposure time: 3 s plasma' carries [3.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S13-P039,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S13-P040,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S13-P040,label 'plasma exposure time: 3 s plasma' carries [3.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S13-P040,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S14-P000,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S14-P000,label 'plasma exposure time: 5 s plasma' carries [5.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S14-P000,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S14-P001,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S14-P001,label 'plasma exposure time: 5 s plasma' carries [5.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S14-P001,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S14-P002,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S14-P002,label 'plasma exposure time: 5 s plasma' carries [5.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S14-P002,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S14-P003,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S14-P003,label 'plasma exposure time: 5 s plasma' carries [5.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S14-P003,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S14-P004,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S14-P004,label 'plasma exposure time: 5 s plasma' carries [5.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S14-P004,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S14-P005,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S14-P005,label 'plasma exposure time: 5 s plasma' carries [5.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S14-P005,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S14-P006,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S14-P006,label 'plasma exposure time: 5 s plasma' carries [5.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S14-P006,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S14-P007,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S14-P007,label 'plasma exposure time: 5 s plasma' carries [5.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S14-P007,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S14-P008,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S14-P008,label 'plasma exposure time: 5 s plasma' carries [5.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S14-P008,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S14-P009,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S14-P009,label 'plasma exposure time: 5 s plasma' carries [5.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S14-P009,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S14-P010,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S14-P010,label 'plasma exposure time: 5 s plasma' carries [5.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S14-P010,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S14-P011,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S14-P011,label 'plasma exposure time: 5 s plasma' carries [5.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S14-P011,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S14-P012,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S14-P012,label 'plasma exposure time: 5 s plasma' carries [5.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S14-P012,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S14-P013,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S14-P013,label 'plasma exposure time: 5 s plasma' carries [5.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S14-P013,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S14-P014,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S14-P014,label 'plasma exposure time: 5 s plasma' carries [5.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S14-P014,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S14-P015,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S14-P015,label 'plasma exposure time: 5 s plasma' carries [5.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S14-P015,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S14-P016,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S14-P016,label 'plasma exposure time: 5 s plasma' carries [5.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S14-P016,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S14-P017,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S14-P017,label 'plasma exposure time: 5 s plasma' carries [5.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S14-P017,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S14-P018,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S14-P018,label 'plasma exposure time: 5 s plasma' carries [5.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S14-P018,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S14-P019,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S14-P019,label 'plasma exposure time: 5 s plasma' carries [5.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S14-P019,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S14-P020,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S14-P020,label 'plasma exposure time: 5 s plasma' carries [5.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S14-P020,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S14-P021,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S14-P021,label 'plasma exposure time: 5 s plasma' carries [5.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S14-P021,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S14-P022,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S14-P022,label 'plasma exposure time: 5 s plasma' carries [5.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S14-P022,2 distinct paper-scope geometry values attached
pressure_in_source_not_in_output,10.1039_c7ra07722j-5a-S14-P023,document.md states a pressure; record has none usable
legend_condition_without_structured_binding,10.1039_c7ra07722j-5a-S14-P023,label 'plasma exposure time: 5 s plasma' carries [5.0] but no matching controlled value
figure_geometry_broadcast_across_figures,10.1039_c7ra07722j-5a-S14-P023,2 distinct paper-scope geometry values attached
